query_id,cleaned_query,label
85107,asking about uthiramerur weather report,8
65442,information regarding weather of chaupal,7
67079,fruit fall,6
74840,farmer need information regarding control measures of fungal attack in garlic crop,6
76985,tell me control of flower dropping in tinda,5
89313,farmer wants to know information about weather forecast in khargone district,8
22153,asking about paddy season and varieties sornavari pattam,7
95587,information regarding weather of basantpur,8
6249,asking about thanjavur today weather report,8
92641,asking about department of post harvest technology tnau coimbatore contact number,0
80044,insect problem in bottle gourd,6
81007,tell me neem leaves,6
27912,anudan hetu pangikaran,3
44096,teel me weed control,9
12134,fruit rotting problem in guava,6
42573,leaf curling in water melon crop,6
69455,insect problem in bottle gourd,6
1446,farmer needs information regarding for khargone dist of state madhya pradesh,8
37236,farmer want to know information about how to control fruit shoot borer in okara crop,6
81019,ganna ki fasal ko monkey se nuksan ki samsya,4
99619,tell me about treatment low flowering in marigold,6
28335,fertilazer dose in paddy crop,1
72588,control khaira disease of paddy crops,6
55380,plant protection in pumpkin crop,6
14287,tell me about yellowing controle in mothbean,6
42477,nutrient management in brinjal and chillies,5
191,asking about ragi top dressing fertilizer management,5
73309,tell me about yellowing controle in methi,6
80036,asking about fencing cultivation information,0
2107,asking about weather report for gudiyatham,8
64957,wheat crop yellow rust information,6
21013,asking about gingelly market rate in kallakurichi,4
25936,farmer want to know information about govt scheme,9
58723,bordeaux mixture ratios in apple plants,2
96448,semilooper bhindi,6
13453,fertiliser dose of paddy crophectare,1
32946,serso me mahu keet laga hai,3
52904,asking about root grub management in turmeric,6
26347,control of insect in ridge gourd,6
40904,papaya seed purchase,2
36480,information regarding weather in sonipat,8
52753,farmer want to know about mushroom cultivating,3
50889,asking about foliar spray in onion,1
83867,asked about ribbed gourd foliar application information,5
25142,weather information madhogarh jalaun,8
35568,asking about weather report theni,8
87789,tell me about mari gold variety,7
67334,tell me control of aphid in coriander,6
74140,information about fungal problem in chilli,6
40473,tell me about variety of fodder bajra,8
37535,tell me trmit control in groundnut,6
78859,tell me weather information,8
6626,asking about control of white fly in green gram,6
32705,asking about solar pump information,8
76640,insect contril management in garlic,6
32216,fertilizer dose for chilly,1
6506,tell me control of insect in brinjal,6
83779,asking about weather report for nagapattinam,8
87403,askign about pollachi weather report,8
38859,bhindi leaf eating cater pillar management,6
4234,weather informetion,8
90060,sowing time of mustard,6
87072,sutrakrumi attack,6
90717,asking about control of caterpillar in pointed gourd,6
48603,farmer needs information regarding weather information for malthone tehsil in sagar district madhya pradesh state,8
47846,asked about attack of white fly on cotton,6
61984,dhan me dap ka pryog kb karenge,8
44227,information regarding how to control weeds in cotton crop,9
29777,information govtscheme solar pumset,3
38235,planting distance,0
85963,tell me about msp of crops,3
68252,information regarding weather of rewari,8
57131,tell me fllower droping control in mango,5
3894,asking about tuberose foliar spray,5
98114,tell me sowing time of bajara,8
33489,plant protection of bhindi crop,6
69638,fruit borer insect problem of okra,6
18088,l me about weather information,8
69640,asked about foot rot management in papaya,5
87595,regarding caterpillar problem in rajamsh,6
45381,information regarding control of weeds in paddy,9
93339,information regarding yellowing of leaves in paddy,5
46431,asked about nutrient management,5
33702,asking about cucumber planting season,2
71356,weatherunnao,8
8664,asking about maize market rate in thammampati,4
64693,attack of leaf eating caterpillar on soybean,6
69204,tell me control of aphids in urd,6
45895,tell me about mandi rate in loonkaransar,4
73292,nutrient management in paddy crop,5
98991,what to spray to prevent dropping of inflorescence due to fog in mango,6
15085,asking about suitable paddy varieties for trichy,7
18488,tell me jhulsa in cotton,2
74871,farmer need information regarding flower drop problem in cotton crop,0
36749,information weather,8
67867,aloo ki pattiya me kale rang ke dhabbe lage hai,6
83372,fruit borer infestation,6
30837,whooly aphid in apply,6
61790,blightattack of chrysantum,6
23810,attack of caterpillar on chillies,6
71777,paudhe kiuplabhta nahi ho rahi hai,0
80345,farmer want to know information about weather ofchhindwara dist,8
60506,information regarding control of pest in paddy crop,8
73902,kharbooja me keet control,6
47463,farmer want to know information about control of pest in soybean,6
19113,farmer needs information regarding powdery mildew in crop,6
96852,maize leaf spot,6
11062,fertilizer dose of dhan,1
19374,asking about nutrient management in coconut,5
49098,insect control infarmetion of bail plant,6
85513,tell me control of flower dropping in mango,6
2395,asking about yellowing of paddy leaves,6
62669,farmer needs information regarding weather for rajnandgaon district of chhatishgarh state,8
82081,tell me sundi control in moong,6
51676,farmer wants to know information about weather forecast of vidisha district,8
76323,blast control in paddy crop,6
34181,asking about paddy seed storage information,0
55988,asking about jasmine leaf spot management,1
38160,yellowing leaf of sugarcane crop,5
12103,asking about weather report for thiruvannamalai district,5
90957,tell me control flower droping in mango plant,1
61531,want to know about weather report of swarupnagar block in 24 parganasnorth district,8
83768,tell me variety of napier grass,3
10265,asking about onion foliar application information,5
5467,asking about weather repiort of west midnapur district,8
16915,ridge gourd boron deficiency management,5
43902,farmer asked for flowering of bhindi,1
81430,yellowing leaf in onion,6
93103,asking about brinjal collar rot management,0
24181,farmer wants to know information about weather forecasting for gohad sub district in madhya pradesh,8
98730,plant protection of citrus crop,6
94554,tell me nutrient management in paddy,5
93916,tell me root rot control in cumin,1
54973,asking about calcium deficiency in tomato,1
61858,query regarding to control fruit borer in gourds,6
85825,tell me fish department contact number,3
45160,tell me control of inscet in sauf,6
33482,organic methods of pest control,6
82156,asked about pik vima link,3
50865,fertilizer use in carrot,1
73570,weather information district mirzapur,8
83160,farmer want to know information about weather of district,8
48536,asking about weather detail for puducheri,8
96551,girdle beetle attack o n soybean,6
67436,weather information handia allahabad,8
5436,weather information is asking,8
2549,farmer want to know information about weather in your khandwa district,8
74797,tell me about the insect control in bajra,6
15195,control of root rot of betel vine,6
67136,weather forecasting for your ujjain district of madhya pradesh,8
15276,information regarding weather in rewari,8
