query_id,query,label
62169,asking about nagapattinam district agriculture engineering department contact number contact number,8
50948,farmer wants to know weather information in your rajnandgaon  district ?,8
99393,SOLAR  PAMMP YOJANA,2
64238,TELL ME PLANT PROTACTION IN ORANGE,6
37826,ASKED ABOUT MAIZE GROWTH SPRAY?,5
71700,Asking about snake gourd  foliar application,5
85244,Pradhan Mantri Fasal Bima Yojana,8
73029,Asking about Kichedi Samba paddy variety total duration,0
93956,Information regarding Weather of  SIRSA?,8
50565,information for thrips insect in rose crop?,5
79238,pool ane ke samaye pani de sakte hai,6
18534,Aphid problem in Mustard crop ?,6
6237,Information about vermi compost,3
86539,Asking about Weather report for Gangavalli,8
55186,Information regarding how to improve  growth in bottle gourd ?,1
64851,TELL ME ABOUT STEM ROOT DISEASE CONTROL IN GUAR,1
76417,PLZ TELL ME CONROL OF BAKANI,6
15928,Control of Brown plant hopper in Paddy,6
64297,weaher information in Bareilly ?,8
95666,Dhan ke phasal ki growth nahi ho rahi hai .,8
46657,MANGO GROWTH KI JANKARI LENI HAI,0
43730,Weather forecasting for Satna district of Madhya Pradesh?,8
79720,insect control in okra..?,6
98287,mater me paani kab lagai,6
21182,TELL ME CUT WORM CONTROL IN ORANGE ?,6
14997,fertiliuse in 15 days old paddy crop ?,8
96777,information for brinjaal insect?,5
80860,Asking about Cotton varieties,7
64919,farmer want to know information about  how to increase growth of  bengal gram ?,1
25411,asking about drumstick foliar spray management,5
72426,fruit setting problem ?,6
82053,Farmer wants to know information about how to increase growth of mango,0
76620,ASKING ABOUT WEATHER (RAINFALL)REPORT IN BARDDHAMAN  DISTRICT,8
7464,Weed control in maize crop ?,9
21211,Information of sugarcane variety .....?,0
47894,TELL ME TOLLLFREE  NUMBER OF ANIAML DEPTT ?,3
3277,asking about watermelon foliar spray management,5
48330,paddy basal fertilizer management,5
5256,urd ki variety ...?,7
39334,bacterial leaf spot in horse gram ..?,6
16537,Asking about Fruit fly management in guava,6
99250,attack of root rot in cotton ?,6
69605,weathwer forecast >?,8
77671,information about moong...?,6
31262,INFORMATION REGARDING APHID IN CHILLI?,6
28764,ASKING ABOUT WEATHER REPORT OF MEMARI IN BARDDHAMAN  DISTRICT,8
52728,TELL ME ABOUT  MANDI RATE OF CUMIN(Jeera) ?,4
6578,flower dropping in pointed gourd,6
100499,TELL ME ABOUT THE INSECT  CONTROL URD,6
3516,TELL ME ABOUT WHITE GRUB CONTROL IN BAJRA ?,6
12306,TELL ME  TERMAITE CONTROL IN GROUNDNUT,4
95080,AZAMGARH KA MAUSAM.?,8
38193,query for multiplex,6
88801,Farmer need information regarding weeds management in pigeon pea crop?,9
34819,lack of proper growth in plant,5
40825,TELL ME FUNGAL DIS. CONTROL IN PADDY ?,6
31057,flwoer dropping in cowpea..?,6
67001,barseem me amarwel laga hai?,6
52645,Asking about mango irrigation management,0
37674,asking about Sugarcane early shoot borer management,6
94722,asking about weather report for anaimalai,8
96546,worms in field ?,6
11980,TELL  ME SUBSIDY ON DIGGI ?,3
52749,farmer want to know information about how to control weeds  in field.,9
9826,Asking about weather report for neyveli,8
92208,TELL ME INSECT CONTROL IN gobi ?,6
75446,information regarding fertilizer requirement of maize ?,1
64970,sowing time of capsicum...?,0
99383,MENTHA DRYNESS....?,6
84580,about pardarshi kisan app ?,3
24593,farmer want to know information about weather forecast in sehore  district?,8
98008,plant protection  in the sugarcane crops,6
99549,Asking about Bacterial Wilt management in brinjal,6
78842,ganne ke chilne aur katne ki machine kaha se milegi,0
97074,Farmer want to know how to control termite in Groundnut crop?,6
79964,Regarding Problem of Rusting in Apple Tree?,6
51200,"ASKING ABOUT WEATHER REPORT IN BIRBHUM,MAYURESWAR-I BLOCK.",8
97668,asking about sowing season for Cumbu,2
38284,For grant ?,3
50951,Plant protection in Moong ?,2
11362,fertilizer information,2
64683,About weather information dist hardoi (sandila)?,8
74442,Farmer wants  to  know weather report  of  shajapur district ?,8
93524,TELL ME CONTROL OF ROOT ROT IN RADISH  ?,6
64497,pusa new delhi krishi mela ki jankari ?,3
63423,yellow leaf in the paddy crop...?,6
44359,FARMER WANT TO KNOW HOW TO CONTROL FUNGAL ATTACK IN bhindi ?,6
21050,PRATAPGARH ME MAUSAM...?,8
14025,farmer need information know about weather forecast ?,8
65183,Control flower dropping in cotton crops ...?,0
37529,ASKING ABOUT WEATHER REPORT OF MAYURESWAR-II BLOCK IN BIRBHUM DISTRICT,8
44230,blast of paddy ?,6
40103,TELL ME WEED CONTROL IN  MAIZE ?,2
80965,CONTROL OF BACTERIAL  WILT IN BRINJAL.,6
7669,Asking about Ground nut foliar spray,5
37419,ASKING ABOUT SOWING TIME IN SOYBEAN.,0
70660,Crop protection in mustard?,6
55261,INFORMATION REGARDING TERMITES IN ROOTS OF PADDY?,6
64054,asking about contact number for tindivanam regulated market,4
43035,TELL ME MANDI  RATE OF CUMIN,4
97076,Weather information District Fatehpur......?,8
68783,Asking about leaf roller and Thrips management in groundnut,6
74796,Greasy Cutworm/ Black cut worm potato,6
23007,Farmer want to know information about weather in your ujjain district?,8
44745,Weather Information District Faizabad....?,8
9188,about weather information in hamirpur?,8
44910,Farmer want to know information about weather of your narsimpur district?,8
13237,braon spots of paddy ?,2
50670,FATEHPUR ME BARISH ......?,8
31170,pea pigen information,8
81511,Alternaria leaf diseases in groundnut,6
71336,Banana information..?,6
93033,about information  in tamato.....?,6
39182,TELL ME INSECT IN GUAVA,6
87920,M.S.P 2018-18 Kharif season information of Paddy..?,4
79928,Farmer want to know information about weather  in Your  agar district,8
58809,Asking about in Thrips in Rose,6
58254,asked about attack whitefly on soybean?,6
53872,ASKING ABOUT THE CONTROL OF WHITE FLY IN POTATO,6
74807,SOWING TIME OF JAYAD MOONG,0
49400,what i do for more tillers in sugarcane?,0
85153,"plz, tell me weather information for khurja?",8
59032,SOLAR PUMP ?,3
57064,ASKING ABOUT WEATHER REPORT IN HOOGHLY  DISTRICT AT HARIPAL BLOCK,8
17390,asking about radish top dressing fertilizer management,5
55311,leaf blight in black gram crop ?,6
39471,CONTROL OF POD BORER IN BENGAL GRAM,6
87290,CONTROL OF CATERPILLAR IN SUNFLOWER,6
29503,Farmer need information regarding control measures of caterpillars attack in onion crop.,6
46167,control for leaf spot in chillies..?,6
76169,asking about Ragi top dressing fertilizer management,6
29739,information regarding to weather in Bhiwani ?,8
89696,Weather information of Mathura  ?,8
10067,TELL ME INSECT IN WHEAT,6
18190,farmer want to know information about Varieties of paddy?,7
55264,CHILLI LEAF BLIGHT MANAGEMENT,6
4211,Farmer need information regarding varieties of tur  crop?,7
80679,About the cure of mango malformation,6
52097,CONTROL OF BEETLE IN BRINJAL.,6
42245,ASKED ABOUT CROP INSURANCE ?,3
83323,citrus nutrient management,5
48942,Insect controll in Cuumber  ?,6
21471,seed treatment information of bean,0
43601,Asking about  foliar spray in brinjal,5
14166,WEATHER REPORT OF KALNA-I BLOCK BARDDHAMAN,8
59074,Asking about top dressing fertilizer management for banana,1
27611,Information regarding control of Blight in cabbage?,6
17286,information about paddy ....?,6
21393,TELL ME INSECTS CONTROL IN TULSI PLANTS ?,6
64409,TELL ME ABOUT RATE OF CUMIN IN JAISALMER MANDI ?,4
72200,Ask about variety,7
62119,information for market..?,4
3738,Information regarding Lichen in apple plants?,0
23948,Farmer wants to know information about weather for  district in narsinghpur madhyapradesh?,8
30681,Farmer needs information regarding control measures of caterpillars in cowpea crop?,6
57007,"Information regarding how to control becterial blight,willt in gwar crop ?",6
50822,Crop protection in Paddy?,6
93217,TELL ME INSECT CONTROL IN  PADDY ?,6
13689,farmer want to know information about  weather of dewas district ?,8
73531,farmer wants to know weather information of Chhatarpur  district ?,8
13637,tell me about of variety of fodder sorghum ?,7
18133,TELL ME INSECT CONTROL IN COTTON ?,2
79761,Weather of.information,9
99826,INFORMATION REGARDING WEATHER FORECASTING?,3
83605,Farmer need weather information of Dewas District of madhya pradesh.?,8
18069,ATTACK OF LEAF EATING CATERPILLAR ON Soyabean ?,6
78099,tell me insect control in bajara,6
70568,Spray in Apple plant after cutting  ?,6
34010,root weevil in paddy ..?,6
3433,Weather forecasting for your  Dindori district of Madhya Pradesh?,8
28617,spray of chiletid zinc ?,0
10422,Farmer wants to know information about How to control caterpillars in sorghum crop?,6
71034,SUBSIDY ON DIGGI,3
88326,PLZ TELL CONTROL OF TERMITES,6
60175,"pls, tell me weather information for mau ?",8
55234,MANGO PLANTATION......?,0
1100,TELL ME WEED CONTROL IN SOYBEAN ?,8
57462,Farmer want to know information about weather of raise dist. ?,8
15582,TELL ME CONTROL OF YELLOWING IN CUCUMBER,6
45592,weather information of Rajghat Dam Project Lalitpur?,8
2086,Asking about Kuttalam (Nagapatinam) today weather Report,8
63014,aphid control in wheat ?,8
16091,APPLICATION OF ZINC IN PADDY FIELD.,1
29776,fungus control of mango ... ?,6
80607,Information regarding Weather in yamunanagar ?,8
67940,farmer wants to know weather information of khargone  district ?,8
27701,Asking about mosaic virus management in tapioca,6
82574,WEED MANAGEMENT IN SORGHUM ?,9
30290,TELL ME NUTRIENT MANAGEMENT IN BENGAL GRAM,1
44608,Farmer wants to  know information about weather of Khaegaon  district ?,8
39001,TELL ME ABOUT PEST CONTROL IN ONION,6
35454,weatherforeecas ?,8
32661,magnecium deficiency management in cotton,5
82465,asking about krishi yantra ki jankari ?,6
28176,ASKING ABOUT WEATHER REPORT OF BOLPUR SRINIKETAN BLOCK IN BIBHUM DISTRICT,8
40550,leaf miner problem in okra crop.,6
30298,TELL ME CONTROL OF SUCKING PEST IN SOYABEAN,6
52073,TELL ME CONTROL INSECT IN BAJRA NEW GROWTH PART.,6
35590,Farmer want to information about fertilizer management in sugarcane crop?,5
33504,Asking about Red palm weevil in coconut,5
7340,tell me  kvk sonbhadra uttar pradesh contact number,3
43641,weather information in basti ?,6
53327,TELL ME CUT WORM CONTROL IN MARIGOLD ? ?,6
81929,WEED MANAGEMENT IN GREENGRAM,9
55040,Information regarding about weather of kasuali?,8
52037,Farmer needs information regarding How to control of fungal attack in cabbage  crop?,6
60064,Information regarding how to control fungal disease in pumpkin crop ?,6
67297,ganne ki pattiya,0
24589,TELL ME ABOUT DIE BACK DISEASE CONTROL IN LEMON ?,6
21267,information regarding to weather Fatehabad ?,8
78772,Farmer needs information regarding weather information for seoni district of state Madhya pradesh?,8
30150,weather infrometan,8
4742,TELL ME TRMIT CONTROL IN POMEGRANATE ?,6
13344,"pls, tell me weather information for rampur?",8
79371,Asked about Attack of sucking peat in bitter gourd?,6
1424,Dry root control in Ground nut crop ?,6
8742,TELL ME M.S.P RATE OF GRAM ?,4
34363,tell me Aftercultivation,0
9187,leaf folder ki problam in rice crop,6
74021,Ask about Gernal informationall information provided - thanks for calling in kisan call centre????? ???  ????????? ??? ???? ???? ???????,1
9439,TELL ME INSECT CONTROL IN BOTTLE GUARD,6
39995,Sowing time of Jowar is 20 March to 10 April.,2
97741,asking about sugarcane varieties,7
94125,Weather infrmation of lalitpur  ?,8
40964,TELL ME YELLOWING IN WHEAT,5
92825,testiga of soil?,8
54019,Asking about weather forecast Nagar Tahsil?,8
8089,information regarding fertlizer dose in pusa  basmati - 1121 ?,1
55829,NITROJEN DEFICIENCY IN CUCUMBER .,6
56654,How to control white fly in urd  crop?,6
42063,Asking about Sucking pest management in ivy gourd,6
22551,varieties of Dhaincha ?,7
224,Farmer needs information regarding how to control sucking pest in chilli crop?,6
8515,Information regarding weather of panchkula ?,2
92889,fruit cracking in tomato ..?,6
86536,viral infection okra crop.,6
76158,SARSO KA SAMRTHAN MULY KYA HAI ?,4
84633,About  groundnut ?,9
21137,TELL ME ABOUT VARIETY OF FODDER MAIZE ?,7
66059,TELL ME MUSROOM CULTIVATION,2
50421,TELL ME PEST CONTROL IN CARROT ?,6
7407,asking about villupuram disrict weather Report,8
17063,Asking about papaya fusarium flower drops management,6
33018,ASKED ABOUT APHIDS IN CUCUMBER CROP.,6
62094,ASKING ABOUT CONTROL OF THRIPS IN MARI GOLD,6
72923,ASKING ABOUT ZINC DEFICIENCY IN PADDY,5
75366,Rice Tungro Virus control in Paddy crop  ?,6
36555,weed control in paddy ?,9
3541,Weather forecasting for nagda tehshil ujjain district of Madhya Pradesh?,8
84182,Farmer want to know information about weather of Your distric,2
94893,insect control in sugarcane  ..?,2
26459,TELL ME NUTRIENT MANAGMENT IN PLANT ?,5
36481,Leaf folder control in Paddy crop  ?,6
75801,TELL ME CONTROL OF INSECT IN ROSE ?,6
31168,ASKING ABOUT WEATHER(RAIN FALL) REPORT IN BIRBHUM DISTRICT.,8
49888,Attack of Caterpillar ?,8
59945,TELL ME CONTACT NUMBER DMR SOLAN,2
26744,TELL ME BLIGHT CONTROL IN ONION ?,6
19922,sms sewa lani hai,3
10859,TELL ME WEATHER INFORMATION OF HANUMAAN GARH,8
90560,TELL ME MANDI ARTE OF GRAM,4
74000,Asking about Suitable cotton season and variety,7
47700,TELL ME ABOUT TARMIT CONTROL IN GROUDNUT ?,6
95681,TELL ME ABOUT  BEEJ BHAWAN,7
53553,TELL ME INSECT CONTROL IN fenugreek,6
70411,asking about thiruvidaimarudur weather report,8
27498,SITAPUR KA MAUSAM.....?,8
49706,asking about weather report for Thiruvannamalai district,8
16323,TELL ME CONTROL OF ROOT ROT IN Groundnut ?,6
34992,Plant Production in Mango ?,8
72211,control of termite in the paddy crop...?,6
25115,What are fertilizer doses in  soybean crop?,5
63311,species of mirch,6
62413,WEATHER FORECACST ?,8
23264,TELL ME  INSECT CONTROL IN MOONG,6
73895,TELL ME NO GROTH IN LEMON,6
32440,TELL ME CONTACT NUMBER ORGANIC AGENCY ?,2
61912,TELL ME CONTROL OF APHIDS IN JEERA,6
13971,TELL  ME WEATHER REPORT IN JAIPUR,8
98789,Asking about Pudukottai today weather Report,9
23904,marigold flower incriment...?,0
35953,asking about Dharmapuri district weather Report,6
57106,Weed management in sugarcane?,9
67046,gane me dimac lagi hai,3
4561,Asked about Red Spider mite in brinjal,5
6647,Rice nutrient manegement?,6
27414,farmer wants to knows information about weather forecastin,8
29263,Farmer need information regarding how to enhance growth of coriander crop.,2
37544,Agriculture block scheme information ?,3
4288,HOW TO CONTROL FUNJAL DISEASE IN BAJRA  ?,8
49227,PANI BAHAV KI AWASTHA ME KYA URAVARK DAL SAKTE HAI ?,1
67009,pod borer  in pigeon pea ?,6
26926,tell me variety  of green gram,7
35192,market information,4
46626,disease control in gram ?,0
4941,Farmer need information regarding how to enhance flowering in soybean  crop.,1
38651,Information regarding how to control wooly aphids in apple?,6
